2L	22156816	22158512	+
2L	22157056	22158512	+
2L	22158722	22160189	+
2L	22158722	22160207	+
2L	22158722	22161677	+
2L	22160340	22161677	+
2L	22160350	22161677	+
2L	22166988	22167049	-
2L	22167239	22167302	-
2L	22167254	22167302	-
2L	22167577	22167636	-
2L	22168067	22168119	-
2L	22168321	22168379	-
2L	22168644	22168887	-
2L	22175603	22182737	+
2L	22183467	22183527	+
2L	22183467	22183607	+
2L	22189688	22189744	-
2L	22189975	22196250	-
2L	22196756	22197857	-
2L	22196756	22198290	-
2L	22196756	22212724	-
2L	22213149	22213205	-
2L	22213470	22213530	-
2L	22214100	22214162	-
2L	22239358	22239426	-
2L	22239625	22239693	-
2L	22240104	22240153	+
2L	22240104	22240169	+
2L	22247722	22247782	-
2L	22247722	22247795	-
2L	22250315	22250371	+
2L	22250854	22253193	+
2L	22253686	22253745	+
2L	22253922	22257652	+
2L	22257903	22257959	+
2L	22308847	22308900	+
2L	22309002	22311864	+
2L	22312039	22325761	+
2L	22312039	22354811	+
2L	22312039	22363429	+
2L	22325847	22356902	+
2L	22325847	22363429	+
2L	22354402	22354465	+
2L	22354970	22363429	+
2L	22357048	22363429	+
2L	22364295	22365192	+
2L	22365325	22365376	+
2L	22367174	22367235	+
2L	22367498	22367565	+
2L	22368177	22368245	+
2L	22535064	22535616	-
2L	22536055	22536114	-
2L	22536379	22536536	-
2L	22536566	22536620	-
2L	22538288	22539952	+
2L	22538356	22539952	+
2L	22538569	22538626	+
2L	22538569	22539952	+
2L	22538994	22539952	+
2L	22540325	22540377	+
2L	22540325	22547539	+
2L	22547487	22547539	+
2L	22550489	22550547	+
2L	22579253	22579820	+
2L	22581134	22584121	+
2L	22584683	22584741	+
2L	22622704	22643128	-
2L	22643701	22643756	-
2L	22643883	22675923	-
2L	22676091	22688005	-
2L	22688124	22688180	-
2L	22688610	22718367	-
2L	22718513	22718566	-
2L	22718728	22718883	-
2L	22718976	22755856	-
2L	22751520	22751679	-
2L	22798104	22798173	-
2L	22798123	22798173	-
2L	22841116	22841189	-
2L	22843399	22843463	-
2L	22843501	22843561	-
2L	22844409	22844467	+
2L	22844848	22848969	+
2L	22844848	22849213	+
2L	22849093	22849213	+
2L	22849256	22849305	+
2L	22849256	22849323	+
2L	22849374	22849428	+
2L	22849633	22849692	+
2L	22849771	22854186	+
2L	22924926	22924981	+
2L	22925108	22925159	+
2L	22925331	22925380	+
2L	22925499	22925565	+
2L	22925920	22927437	+
2L	22927766	22938773	+
2L	22938843	22938903	+
2L	22939306	22939353	+
2L	22939541	22939594	+
2L	22939835	22939886	+
2L	22940014	22940072	+
2L	22949648	22949695	-
2L	22949836	22949890	-
2L	22950023	22950076	-
2L	22950283	22950337	-
2L	22982594	22990753	+
2L	22990893	22990947	+
2L	22991154	22991207	+
2L	22991340	22991394	+
2L	22991535	22991582	+
2L	23000967	23003746	-
2L	23003934	23003990	-
2L	23005347	23005406	-
2L	23005687	23012217	-
2L	23012404	23012455	-
2L	23015981	23016037	-
2L	23016091	23025169	-
2L	23016105	23025169	-
2L	23025225	23025288	-
2L	23025225	23025696	-
2L	23025225	23025854	-
2L	23067084	23067144	-
2L	23068102	23068199	-
2L	23068145	23068199	-
2L	23069262	23069891	+
2L	23162140	23162211	-
2L	23162863	23162924	-
2L	23162873	23162924	-
2L	23163059	23173891	-
2L	23163059	23174061	-
2L	23163059	23174412	-
2L	23173182	23173369	+
2L	23176374	23176983	+
2L	23176470	23176983	+
2L	23176921	23176983	+
2L	23177335	23177415	+
2L	23239832	23240169	+
2L	23240023	23240169	+
2L	23311801	23311860	+
2L	23311801	23311868	+
2L	23312655	23312718	-
2L	23312889	23312947	-
2L	23313231	23313328	-
2L	23320672	23323954	-
2R	326940	348381	+
2R	348501	432219	+
2R	432461	438893	+
2R	439013	495143	+
2R	495330	495603	+
2R	495800	547231	+
2R	547364	578871	+
2R	578992	579043	+
2R	579218	642099	+
2R	642364	673573	+
2R	673837	705373	+
2R	854917	854967	+
2R	926683	926734	-
2R	926903	926971	-
2R	927128	927185	-
2R	927298	927355	-
2R	927571	927780	-
2R	927571	929050	-
2R	927571	949870	-
2R	929293	946775	-
2R	929293	949870	-
2R	929293	951126	-
2R	946844	949870	-
2R	949947	951126	-
2R	1071045	1071246	-
2R	1071574	1072267	+
2R	1072046	1072250	+
2R	1072046	1072267	+
2R	1072440	1074271	+
2R	1072440	1076634	+
2R	1074365	1076634	+
2R	1076762	1076815	+
2R	1076762	1080330	+
2R	1076878	1080330	+
2R	1080442	1105846	+
2R	1105982	1113197	+
2R	1113483	1113536	+
2R	1113726	1120624	+
2R	1113726	1124962	+
2R	1207614	1207918	+
2R	1207844	1207918	+
2R	1208150	1208258	+
2R	1208448	1208564	+
2R	1211268	1212215	+
2R	1211640	1212215	+
2R	1211911	1212215	+
2R	1212492	1212555	+
2R	1212745	1212835	+
2R	1264371	1264443	+
2R	1264494	1264547	+
2R	1264842	1265170	+
2R	1265111	1265170	+
2R	1265294	1265342	+
2R	1266053	1266191	+
2R	1343986	1344057	-
2R	1344382	1344450	-
2R	1349499	1367499	+
2R	1367714	1367771	+
2R	1368400	1368466	+
2R	1368610	1437833	+
2R	1369084	1369150	-
2R	1438394	1439012	+
2R	1439158	1442768	+
2R	1442978	1443028	+
2R	1515837	1515889	-
2R	1516168	1516221	-
2R	1516469	1516519	-
2R	1516662	1521331	-
2R	1521507	1527004	-
2R	1521560	1526740	-
2R	1521560	1527004	-
2R	1590587	1590649	+
2R	1590884	1590939	+
2R	1591018	1594945	+
2R	1595193	1595765	+
2R	1595985	1596035	+
2R	1596129	1596187	+
2R	1649246	1726643	+
2R	1650150	1726643	+
2R	1727619	1727671	+
2R	1727979	1731184	+
2R	1727979	1761923	+
2R	1762056	1762107	+
2R	1762060	1762159	+
2R	1762296	1772027	+
2R	1772215	1778586	+
2R	1866304	1866362	-
2R	1866563	1866651	-
2R	1866810	1866864	-
2R	1867051	1926294	-
2R	1926682	1926738	-
2R	1926864	1995172	-
2R	1994899	1995172	-
2R	1995362	1995418	-
2R	1995552	1995611	-
2R	1995907	2053023	-
2R	2053292	2053344	-
2R	2053619	2118976	-
2R	2119245	2245971	-
2R	2119245	2261828	-
2R	2246007	2261828	-
2R	2374883	2374936	+
2R	2375056	2375111	+
2R	2495024	2515642	-
2R	2495024	2520578	-
2R	2495024	2521440	-
2R	2495024	2522392	-
2R	2515909	2521440	-
2R	2522512	2522572	-
2R	2522731	2553782	-
2R	2553878	2562626	-
2R	2553878	2564443	-
2R	2553878	2565118	-
2R	2562806	2565118	-
2R	2564670	2565118	-
2R	2770711	2830707	-
2R	2830782	2830865	-
2R	2831044	2846507	-
2R	2831044	2846603	-
2R	2831044	2846670	-
2R	2932727	2932785	-
2R	2933285	2937670	-
2R	2937824	2954996	-
2R	2955078	2963055	-
2R	2963223	2967094	-
2R	2967192	2967316	-
2R	2967192	2967983	-
2R	3066627	3066676	+
2R	3066883	3078965	+
2R	3079083	3121990	+
2R	3122085	3182391	+
2R	3182520	3190635	+
2R	3190805	3190860	+
2R	3364267	3364329	-
2R	3483149	3483205	-
2R	3901331	3918150	-
2R	3918418	3918474	-
2R	3919121	3919184	-
2R	3919359	3933010	-
2R	3933227	3933274	-
2R	3933464	3938551	-
2R	3938886	3942933	-
2R	3943139	3943195	-
2R	3943142	3943195	-
2R	3943336	3943428	-
2R	3943336	3947599	-
2R	3943611	3943673	+
2R	3943883	3943962	+
2R	3943883	3948847	+
2R	3943883	3949321	+
2R	3944012	3949345	-
2R	3944051	3949321	+
2R	3947782	3947844	+
2R	3948054	3948133	+
2R	3948054	3948847	+
2R	3948054	3949321	+
2R	3948183	3949345	-
2R	3948222	3949321	+
2R	4014251	4014304	+
2R	4015215	4029740	+
2R	4029945	4030001	+
2R	4030298	4049077	+
2R	4131125	4131175	+
2R	4131125	4131187	+
2R	4131269	4131321	+
2R	4131269	4131346	+
2R	4131980	4132036	+
2R	4187693	4187759	-
2R	4187880	4187945	-
2R	4235939	4235994	-
2R	4236178	4236236	-
2R	4236363	4236412	-
2R	4236558	4236698	-
2R	4236857	4236913	-
2R	4237724	4238018	-
2R	4238210	4238272	-
2R	4238463	4238522	-
2R	4239157	4242088	-
2R	4242700	4242760	-
2R	4322716	4322775	-
2R	4322939	4336376	-
2R	4336584	4350548	-
2R	4350768	4351117	-
2R	4351219	4378368	-
2R	4378696	4378748	-
2R	4378905	4378963	-
2R	4379156	4407980	-
2R	4408033	4427935	-
2R	4427998	4458022	-
2R	4458098	4458153	-
2R	4458256	4458306	-
2R	4458381	4458440	-
2R	4458518	4470769	-
2R	4470954	4471038	-
2R	4508090	4508208	+
2R	4516320	4516377	-
2R	4547055	4560360	+
2R	4560790	4562844	+
2R	4563082	4564433	+
2R	4595463	4599268	+
2R	4600088	4606763	+
2R	4607321	4608358	+
2R	4622049	4622106	-
2R	4672220	4672277	+
2R	4673042	4673113	+
2R	4673060	4673113	+
2R	4673063	4673113	+
2R	4673224	4673276	+
2R	4673224	4673279	+
2R	4673228	4673276	+
2R	4692011	4692078	-
2R	4692247	4692295	-
2R	4692951	4693010	-
2R	4693169	4693247	-
2R	4693484	4695118	-
2R	4695407	4695461	-
2R	4695611	4698502	-
2R	4698997	4699058	-
2R	4699152	4700388	-
2R	4700584	4700643	-
2R	4700873	4700939	-
2R	4701262	4711813	-
2R	4712046	4712100	-
2R	4712776	4719769	-
2R	4720211	4722146	-
2R	4722326	4726623	-
2R	4726789	4726847	-
2R	4727086	4727157	-
2R	4727735	4727793	-
2R	4727954	4728008	-
2R	4727954	4728432	-
2R	4728125	4728179	-
2R	4728352	4728432	-
2R	4728552	4728778	-
2R	4728552	4728806	-
2R	4728552	4728813	-
2R	4730746	4730796	+
2R	4731913	4732211	+
2R	4744402	4749221	+
2R	4744466	4749221	+
2R	4744638	4749221	+
2R	4744895	4749221	+
2R	4749387	4749445	+
2R	4749514	4754499	+
2R	4754671	4756170	+
2R	4756260	4756315	+
2R	4756589	4756654	+
2R	4757166	4757235	+
2R	4757749	4757801	+
2R	4780841	4782911	-
2R	4787076	4787137	-
2R	4788346	4788399	-
2R	4788535	4788760	-
2R	4789915	4800841	+
2R	4805211	4815016	+
2R	4817731	4817784	-
2R	4817935	4817997	-
2R	4818144	4818208	-
2R	4819230	4819287	-
2R	4819937	4823904	-
2R	4819937	4824110	-
2R	4829494	4829546	+
2R	4895882	4901845	-
2R	4901975	4902030	-
2R	4901975	4902101	-
2R	4902224	4907167	-
2R	4907556	4907613	-
2R	4917562	4917618	+
2R	4917861	4917928	+
2R	4918080	4949676	+
2R	4949925	4975730	+
2R	4975867	5020317	+
2R	5020938	5020996	+
2R	5021112	5021165	+
2R	5066464	5066527	-
2R	5066924	5066976	-
2R	5067005	5069981	-
2R	5090642	5091871	+
2R	5090743	5091871	+
2R	5091801	5091871	+
2R	5092477	5092526	+
2R	5117803	5120762	-
2R	5121653	5121736	-
2R	5121653	5121768	-
2R	5121653	5121772	-
2R	5121653	5121982	-
2R	5121653	5128225	-
2R	5121841	5121982	-
2R	5121841	5128225	-
2R	5127343	5127402	+
2R	5127524	5128972	+
2R	5128514	5128972	+
2R	5144859	5148174	+
2R	5144859	5148200	+
2R	5149157	5152788	+
2R	5178623	5180549	-
2R	5181768	5183506	-
2R	5183627	5184123	-
2R	5184661	5185574	-
2R	5188357	5193556	-
2R	5188357	5194907	-
2R	5193708	5194911	-
2R	5195195	5195250	-
2R	5196838	5197810	-
2R	5198107	5198467	-
2R	5199861	5201445	-
2R	5202064	5203751	-
2R	5203956	5204004	-
2R	5204140	5204193	-
2R	5204279	5210501	-
2R	5210875	5212328	-
2R	5212468	5217344	-
2R	5217436	5241895	-
2R	5242063	5242384	-
2R	5242583	5245951	-
2R	5246138	5250728	-
2R	5254466	5254520	+
2R	5254466	5254528	+
2R	5259225	5259798	+
2R	5260172	5263947	+
2R	5263996	5294621	+
2R	5294713	5294796	+
2R	5295058	5295115	+
2R	5295061	5295115	+
2R	5295064	5295115	+
2R	5307353	5307413	+
2R	5307353	5307472	+
2R	5307653	5316268	+
2R	5316480	5320007	+
2R	5320192	5320247	+
2R	5320317	5320418	+
2R	5320616	5325803	+
2R	5326000	5326062	+
2R	5327792	5327847	+
2R	5328029	5329009	+
2R	5340513	5340561	-
2R	5350822	5350879	+
2R	5354046	5354108	+
2R	5354109	5354166	+
2R	5360966	5361018	-
2R	5361550	5361598	-
2R	5362568	5362627	-
2R	5362756	5362829	-
2R	5362886	5363062	-
2R	5363496	5364209	+
2R	5363496	5364270	+
2R	5364376	5364454	+
2R	5364577	5364650	+
2R	5365206	5365290	+
2R	5365561	5365619	+
2R	5366093	5366468	+
2R	5366738	5366803	+
2R	5414082	5423749	+
2R	5416418	5423749	+
2R	5424240	5435651	+
2R	5436413	5439569	+
2R	5439755	5440609	+
2R	5439755	5453280	+
2R	5440806	5440857	+
2R	5440806	5454420	+
2R	5441071	5446534	+
2R	5446766	5446827	+
2R	5453477	5453558	+
2R	5453477	5454420	+
2R	5468444	5474664	-
2R	5475109	5483842	-
2R	5484041	5484107	-
2R	5484426	5484476	-
2R	5484654	5485870	-
2R	5485967	5491999	-
2R	5492114	5493890	-
2R	5496974	5527292	+
2R	5503649	5506237	-
2R	5506259	5506312	-
2R	5506712	5506760	-
2R	5506795	5507683	-
2R	5507742	5507844	-
2R	5519687	5527292	+
2R	5525061	5527292	+
2R	5527376	5528755	+
2R	5527376	5539245	+
2R	5528814	5539245	+
2R	5539430	5547627	+
2R	5547925	5547987	+
2R	5548776	5548827	+
2R	5603762	5603899	-
2R	5604013	5604243	-
2R	5604412	5604467	-
2R	5604412	5604516	-
2R	5604517	5604582	-
2R	5604517	5604709	-
2R	5604651	5604709	-
2R	5608798	5609012	+
2R	5609490	5610063	+
2R	5610257	5611191	+
2R	5643536	5643591	-
2R	5643719	5643816	-
2R	5644042	5647721	-
2R	5647825	5652498	-
2R	5653917	5653968	+
2R	5657310	5657371	-
2R	5657582	5657642	-
2R	5658218	5660600	-
2R	5660748	5660806	-
2R	5661158	5661218	-
2R	5661289	5661358	-
2R	5662169	5662226	-
2R	5662377	5662455	-
2R	5662554	5662618	-
2R	5668509	5668675	+
2R	5668999	5669058	+
2R	5669420	5669480	+
2R	5678010	5679226	-
2R	5679496	5679557	-
2R	5679711	5679765	-
2R	5680518	5684803	-
2R	5684978	5687675	-
2R	5688039	5690787	-
2R	5688039	5691651	-
2R	5698009	5698455	+
2R	5699225	5699285	+
2R	5699354	5699414	+
2R	5699680	5699736	+
2R	5699989	5700042	+
2R	5702132	5702866	+
2R	5702188	5702866	+
2R	5702217	5702866	+
2R	5702294	5702866	+
2R	5702389	5702866	+
2R	5702813	5702866	+
2R	5702948	5703050	+
2R	5703405	5703470	+
2R	5704217	5704285	+
2R	5704383	5704434	+
2R	5708107	5708182	-
2R	5708380	5708610	-
2R	5708868	5708925	-
2R	5709100	5709158	-
2R	5709100	5716648	-
2R	5716789	5717281	-
2R	5717499	5717554	-
2R	5717764	5725820	-
2R	5717764	5727453	-
2R	5717767	5725820	-
2R	5757826	5757910	+
2R	5759531	5759583	-
2R	5760114	5760177	-
2R	5761063	5761133	+
2R	5762194	5762593	+
2R	5763962	5764020	+
2R	5764772	5764830	+
2R	5765149	5765487	+
2R	5765620	5765679	+
2R	5765880	5765939	+
2R	5766204	5766452	+
2R	5766579	5766690	+
2R	5766797	5767284	+
2R	5767407	5767462	+
2R	5767562	5767619	+
2R	5767854	5767913	+
2R	5768061	5769342	+
2R	5769496	5770469	+
2R	5770606	5770805	+
2R	5770857	5771915	+
2R	5771991	5772066	+
2R	5775071	5775125	-
2R	5775197	5775259	-
2R	5775430	5775729	-
2R	5775857	5776321	-
2R	5776592	5777363	-
2R	5777518	5777711	-
2R	5777875	5777988	-
2R	5778127	5778200	-
2R	5778628	5782714	-
2R	5778714	5782298	-
2R	5778714	5782714	-
2R	5778714	5782776	-
2R	5791583	5791644	-
2R	5792003	5792187	-
2R	5796327	5796384	+
2R	5796449	5796509	+
2R	5797270	5797333	-
2R	5797692	5797745	-
2R	5805455	5832346	+
2R	5805455	5846592	+
2R	5832378	5846592	+
2R	5847471	5852945	+
2R	5853071	5853711	+
2R	5853071	5855514	+
2R	5853787	5855514	+
2R	5853802	5855514	+
2R	5855683	5857170	+
2R	5857306	5857367	+
2R	5857582	5858446	+
2R	5858559	5858623	+
2R	5879855	5879979	-
2R	5894382	5902056	+
2R	5902121	5920770	+
2R	5921244	5924675	+
2R	5937880	5938625	+
2R	5957963	5958018	+
2R	5958130	5958184	+
2R	5958944	5959005	+
2R	5959219	5959276	+
2R	5959380	5959445	+
2R	5961705	5961957	-
2R	5963032	5963093	-
2R	5963231	5966690	-
2R	5967560	5967678	-
2R	5969688	5969747	-
2R	5969996	5970157	-
2R	5973122	5973497	-
2R	5973894	5973956	-
2R	5977469	5977986	-
2R	5978678	5979318	-
2R	5979638	5979700	-
2R	5979638	5980042	-
2R	5980560	5980618	-
2R	5982709	5986571	+
2R	5986667	6009062	+
2R	5993378	5997763	+
2R	6001424	6009062	+
2R	6009185	6009270	+
2R	6009356	6009422	+
2R	6009502	6010378	+
2R	6010548	6010609	+
2R	6010769	6010931	+
2R	6011110	6011170	+
2R	6011338	6011402	+
2R	6015423	6015576	-
2R	6018209	6018263	+
2R	6018356	6018417	+
2R	6019254	6019308	+
2R	6019394	6019452	+
2R	6019550	6019605	+
2R	6021412	6021470	-
2R	6021883	6021937	-
2R	6026849	6026914	-
2R	6027270	6027325	-
2R	6027529	6027590	-
2R	6029860	6032097	-
2R	6032282	6032346	-
2R	6032722	6035240	-
2R	6037405	6037660	-
2R	6037762	6037817	-
2R	6038011	6038070	-
2R	6038408	6040081	-
2R	6038447	6040081	-
2R	6038447	6040225	-
2R	6038447	6040525	-
2R	6042650	6042708	+
2R	6043024	6043092	+
2R	6043566	6043614	+
2R	6044039	6044095	+
2R	6044379	6044433	+
2R	6050220	6050274	-
2R	6051364	6062579	+
2R	6063198	6064623	+
2R	6064844	6064903	+
2R	6065071	6065874	+
2R	6066069	6066173	+
2R	6066295	6067299	+
2R	6067711	6068506	+
2R	6075001	6075063	-
2R	6076115	6076170	-
2R	6077106	6077160	+
2R	6077374	6077422	+
2R	6080177	6080231	-
2R	6081035	6081735	-
2R	6081416	6081735	-
2R	6081841	6081911	-
2R	6083885	6083940	-
2R	6084008	6084168	-
2R	6084008	6084507	-
2R	6084391	6084507	-
2R	6084788	6084846	-
2R	6085020	6085085	-
2R	6085032	6085085	-
2R	6085231	6085281	-
2R	6085231	6085549	-
2R	6093734	6093796	-
2R	6093950	6094009	-
2R	6094154	6094556	-
2R	6095072	6122881	-
2R	6095072	6131065	-
2R	6095072	6151829	-
2R	6123848	6131065	-
2R	6137700	6137988	+
2R	6137814	6137988	+
2R	6138261	6138317	+
2R	6138266	6138317	+
2R	6151997	6152068	-
2R	6152551	6156157	-
2R	6152551	6168755	-
2R	6156369	6156929	-
2R	6156415	6156929	-
2R	6159024	6159119	+
2R	6174172	6174291	+
2R	6181256	6181306	-
2R	6181416	6181472	-
2R	6184349	6184408	-
2R	6184723	6185279	-
2R	6185619	6185683	-
2R	6185848	6185906	-
2R	6186087	6186154	-
2R	6186337	6186474	-
2R	6186690	6189084	-
2R	6188820	6189084	-
2R	6189231	6189290	-
2R	6189422	6195651	-
2R	6201022	6201077	+
2R	6203368	6204018	+
2R	6208320	6208807	-
2R	6210227	6210286	-
2R	6210484	6210546	-
2R	6210661	6210727	-
2R	6210826	6211595	-
2R	6210856	6211595	-
2R	6212145	6212218	-
2R	6213159	6213215	-
2R	6213328	6213468	-
2R	6213752	6213811	-
2R	6214752	6233265	+
2R	6216604	6216685	-
2R	6216604	6218439	-
2R	6216738	6216824	-
2R	6221277	6233255	+
2R	6221277	6233265	+
2R	6229658	6233265	+
2R	6234308	6234768	+
2R	6236060	6237342	+
2R	6237542	6237602	+
2R	6238673	6238763	+
2R	6238911	6238982	+
2R	6242101	6242621	+
2R	6242720	6249411	+
2R	6242753	6249411	+
2R	6245578	6246263	+
2R	6245578	6249411	+
2R	6246585	6249411	+
2R	6250019	6250338	+
2R	6250853	6251075	+
2R	6250853	6251129	+
2R	6251853	6251937	+
2R	6253173	6253229	+
2R	6253356	6253607	+
2R	6253946	6254009	+
2R	6254255	6254844	+
2R	6501596	6501672	-
2R	6503689	6614104	+
2R	6509468	6509691	-
2R	6600625	6600683	-
2R	6600873	6600926	-
2R	6610899	6614104	+
2R	6613871	6614104	+
2R	6615742	6615936	+
2R	6617546	6617610	+
2R	6618173	6618240	+
2R	6618344	6618563	+
2R	6618389	6618563	+
2R	6618742	6618802	+
2R	6624027	6624088	-
2R	6624263	6624318	-
2R	6624475	6624526	-
2R	6627675	6627731	-
2R	6627922	6632026	-
2R	6632141	6632305	-
2R	6632141	6632323	-
2R	6632141	6632994	-
2R	6633949	6634010	-
2R	6635779	6635854	-
2R	6636931	6636994	+
2R	6638011	6638180	+
2R	6640988	6641284	+
2R	6642884	6643002	-
2R	6643542	6644211	-
2R	6644384	6644493	-
2R	6644684	6644741	-
2R	6644905	6644965	-
2R	6649579	6651988	+
2R	6652133	6652187	+
2R	6653322	6653372	+
2R	6654061	6654116	+
2R	6654510	6654563	+
2R	6655111	6655171	+
2R	6656455	6656525	-
2R	6661242	6661298	-
2R	6662437	6662568	+
2R	6662449	6662568	+
2R	6662758	6666719	+
2R	6664057	6664149	-
2R	6667014	6667072	+
2R	6668257	6668308	+
2R	6669225	6669329	+
2R	6669233	6669329	+
2R	6669435	6669491	+
2R	6671399	6671507	-
2R	6672887	6672942	-
2R	6672887	6672948	-
2R	6673818	6673873	+
2R	6674191	6674260	+
2R	6674728	6674780	+
2R	6675541	6675606	-
2R	6675913	6691697	+
2R	6677835	6677956	-
2R	6679062	6680049	-
2R	6680731	6691697	+
2R	6683256	6683315	+
2R	6685162	6685270	-
2R	6685780	6686659	-
2R	6686787	6687138	-
2R	6687354	6687407	-
2R	6687843	6688002	-
2R	6688311	6688372	-
2R	6688576	6689885	-
2R	6691826	6691881	+
2R	6692064	6692119	+
2R	6692237	6692292	+
2R	6693653	6693961	+
2R	6695832	6695891	-
2R	6695844	6695891	-
2R	6696266	6696339	-
2R	6696930	6697415	+
2R	6697576	6698048	+
2R	6698386	6698445	+
2R	6700818	6700881	-
2R	6701123	6701189	-
2R	6701372	6701812	-
2R	6701923	6702386	-
2R	6704587	6705234	-
2R	6706199	6707644	-
2R	6706199	6712082	-
2R	6706199	6715103	-
2R	6707376	6708548	+
2R	6708489	6708548	+
2R	6708635	6708718	+
2R	6716583	6716658	-
2R	6718582	6718641	-
2R	6721779	6721844	-
2R	6722028	6722087	-
2R	6722255	6722307	-
2R	6722465	6722527	-
2R	6722695	6722751	-
2R	6722909	6723294	-
2R	6722909	6723655	-
2R	6723460	6723655	-
2R	6723788	6723839	-
2R	6724023	6724567	-
2R	6724023	6725254	-
2R	6724817	6725254	-
2R	6725393	6725450	-
2R	6725640	6725703	-
2R	6726028	6726256	-
2R	6726028	6737960	-
2R	6726389	6731550	-
2R	6728321	6728590	-
2R	6728374	6728590	-
2R	6729074	6730072	-
2R	6729074	6730300	-
2R	6729074	6731439	-
2R	6730115	6730300	-
2R	6730115	6731439	-
2R	6731267	6731439	-
2R	6731491	6731550	-
2R	6731734	6731796	-
2R	6731935	6732001	-
2R	6732185	6732237	-
2R	6732883	6732942	-
2R	6733258	6733627	-
2R	6733258	6737960	-
2R	6733943	6734013	-
2R	6734195	6734258	-
2R	6734393	6734454	-
2R	6734599	6734728	-
2R	6734912	6737493	-
2R	6734912	6737960	-
2R	6737530	6737960	-
2R	6738128	6738198	-
2R	6738356	6740038	-
2R	6742150	6742704	+
2R	6742770	6742840	+
2R	6742981	6743036	+
2R	6743545	6743592	+
2R	6744540	6744598	+
2R	6744778	6744837	+
2R	6745195	6745252	+
2R	6746611	6746669	+
2R	6746924	6747242	+
2R	6748124	6748178	+
2R	6749390	6752631	+
2R	6749585	6752631	+
2R	6751714	6752631	+
2R	6752232	6752631	+
2R	6752785	6752842	+
2R	6752989	6753226	+
2R	6752989	6754179	+
2R	6753504	6754701	+
2R	6754439	6754701	+
2R	6754439	6754704	+
2R	6754845	6754898	+
2R	6754982	6755044	+
2R	6755118	6755184	+
2R	6756482	6756542	-
2R	6756637	6756712	-
2R	6756858	6756919	-
2R	6762775	6762833	-
2R	6763184	6763466	-
2R	6763601	6763820	-
2R	6763992	6764050	-
2R	6764305	6764374	-
2R	6764737	6765535	-
2R	6765698	6765934	-
2R	6766112	6767050	-
2R	6767196	6767414	-
2R	6767561	6768121	-
2R	6768315	6768368	-
2R	6768511	6768578	-
2R	6768666	6768925	-
2R	6769024	6769307	-
2R	6769360	6769431	-
2R	6769360	6773639	-
2R	6773787	6776349	-
2R	6773787	6788461	-
2R	6773787	6792315	-
2R	6780262	6780330	-
2R	6792411	6792478	-
2R	6792622	6796905	-
2R	6797413	6798769	-
2R	6807818	6808089	+
2R	6808527	6808582	+
2R	6809357	6809423	-
2R	6809512	6809569	-
2R	6810136	6810200	-
2R	6810340	6810398	-
2R	6811176	6811901	+
2R	6812084	6812780	+
2R	6812695	6812780	+
2R	6813117	6813172	+
2R	6813754	6814036	+
2R	6813754	6815059	+
2R	6816560	6816616	+
2R	6816730	6816792	+
2R	6821147	6821206	-
2R	6821293	6821964	-
2R	6828668	6829501	+
2R	6828668	6829560	+
2R	6830049	6832629	+
2R	6831497	6831550	-
2R	6832932	6833614	+
2R	6833688	6833754	+
2R	6834927	6835492	+
2R	6836070	6836526	+
2R	6863290	6863347	-
2R	6863534	6864277	-
2R	6863555	6864277	-
2R	6864572	6864635	-
2R	6865050	6865107	-
2R	6865375	6865866	-
2R	6865375	6866686	-
2R	6865885	6866686	-
2R	6866942	6866996	-
2R	6866942	6867072	-
2R	6866942	6867481	-
2R	6866942	6867566	-
2R	6866942	6872533	-
2R	6866942	6872554	-
2R	6873131	6873182	-
2R	6873266	6875981	+
2R	6873298	6873379	-
2R	6873523	6873575	-
2R	6873917	6873973	-
2R	6874088	6874139	-
2R	6874220	6874302	-
2R	6874845	6874904	-
2R	6875046	6875174	-
2R	6875551	6875981	+
2R	6875631	6875688	-
2R	6876119	6877220	-
2R	6876198	6876272	+
2R	6876372	6879657	+
2R	6876432	6876526	-
2R	6876527	6876595	-
2R	6876527	6877220	-
2R	6876734	6877220	-
2R	6877123	6877220	-
2R	6877363	6877426	-
2R	6878359	6878438	-
2R	6878359	6878844	-
2R	6879491	6879663	-
2R	6879806	6879863	-
2R	6879808	6879858	+
2R	6881078	6881756	+
2R	6882639	6882708	+
2R	6882851	6882919	+
2R	6883343	6883613	+
2R	6884459	6884516	+
2R	6884659	6884728	+
2R	6885660	6886513	+
2R	6886425	6886513	+
2R	6887449	6887854	+
2R	6887997	6888060	+
2R	6891924	6891979	+
2R	6892027	6905862	+
2R	6906361	6909932	+
2R	6910101	6910751	+
2R	6910862	6914632	+
2R	6914824	6920034	+
2R	6920168	6920267	+
2R	6923418	6923479	+
2R	6923660	6923879	+
2R	6924487	6924552	+
2R	6926299	6926472	-
2R	6926299	6926669	-
2R	6926299	6927389	-
2R	6926299	6928508	-
2R	6926299	6930248	-
2R	6926592	6926669	-
2R	6926822	6927389	-
2R	6926822	6928508	-
2R	6928149	6928508	-
2R	6928152	6928508	-
2R	6928263	6928508	-
2R	6928837	6929072	-
2R	6928837	6929822	-
2R	6928837	6930248	-
2R	6929274	6929822	-
2R	6929274	6929849	-
2R	6929274	6929954	-
2R	6930099	6930248	-
2R	6930371	6931062	-
2R	6930371	6931842	-
2R	6930371	6933123	-
2R	6930371	6934065	-
2R	6932644	6933123	-
2R	6932698	6933123	-
